id,vertex,lat,lon,name,localityName,code,direction,description,locationType,locationSubType,wheelchairBoarding,routeIds,stopColorType,style,parentStationId,type
BKK_F01150,BKK:BKK_F01150,47.501758,19.090822,Verseny utca,1087,F01150,90,3591,0,,True,['BKK_0300'],BUS,{'colors': ['009EE3']},BKK_CSF01151,BUS
BKK_F01149,BKK:BKK_F01149,47.503495,19.089549,Reiner Frigyes park,1146,F01149,-31,3589,0,,True,['BKK_0300'],BUS,{'colors': ['009EE3']},BKK_CSF01144,BUS
BKK_F01146,BKK:BKK_F01146,47.503468,19.088169,Reiner Frigyes park,1076,F01146,62,3583,0,,True,"['BKK_0050', 'BKK_0070', 'BKK_0075', 'BKK_0085', 'BKK_0301', 'BKK_1085', 'BKK_1100', 'BKK_1120', 'BKK_1335', 'BKK_2300', 'BKK_9070', 'BKK_9071', 'BKK_9730', 'BKK_9731']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF01144,BUS
BKK_F01145,BKK:BKK_F01145,47.504241,19.089298,Reiner Frigyes park,1146,F01145,-138,3581,0,,True,"['BKK_0050', 'BKK_0070', 'BKK_0075', 'BKK_0085', 'BKK_1085', 'BKK_1100', 'BKK_1120', 'BKK_1335', 'BKK_9070', 'BKK_9730']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF01144,BUS
BKK_F01144,BKK:BKK_F01144,47.50426,19.088368,Reiner Frigyes park,1071,F01144,142,3579,0,,True,"['BKK_0300', 'BKK_0301', 'BKK_2300']",BUS,{'colors': ['009EE3']},BKK_CSF01144,BUS
BKK_F01143,BKK:BKK_F01143,47.503703,19.085939,Cserhát utca,1078,F01143,-132,3577,0,,True,"['BKK_4790', 'BKK_N4769']",TROLLEYBUS,"{'colors': ['E41F18', 'FF9900']}",BKK_CSF01143,TROLLEYBUS
BKK_F01142,BKK:BKK_F01142,47.506257,19.084998,Ötvenhatosok tere (István utca),1078,F01142,57,3575,0,,True,"['BKK_4740', 'BKK_4790']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CS090482,TROLLEYBUS
BKK_F01141,BKK:BKK_F01141,47.506239,19.086166,Ötvenhatosok tere,1071,F01141,147,3573,0,,True,"['BKK_0300', 'BKK_0301', 'BKK_4790', 'BKK_2300', 'BKK_N4769']",TROLLEYBUS-BUS,"{'colors': ['009EE3', 'E41F18', 'FF9900']}",BKK_CS090482,TROLLEYBUS
BKK_F01140,BKK:BKK_F01140,47.50641,19.08622,Ötvenhatosok tere,1146,F01140,-36,3571,0,,True,"['BKK_0300', 'BKK_0301', 'BKK_2300']",BUS,{'colors': ['009EE3']},BKK_CS090482,BUS
BKK_F01047,BKK:BKK_F01047,47.507843,19.076026,Reformáció park,1071,F01047,-31,3385,0,,True,"['BKK_4700', 'BKK_4780']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01046,TROLLEYBUS
BKK_F01046,BKK:BKK_F01046,47.508185,19.075442,Reformáció park,1071,F01046,113,3383,0,,True,['BKK_4700'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01046,TROLLEYBUS
BKK_F01045,BKK:BKK_F01045,47.507304,19.072123,Lövölde tér,1068,F01045,-132,3381,0,,True,"['BKK_4700', 'BKK_4780']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01045,TROLLEYBUS
BKK_F01044,BKK:BKK_F01044,47.506899,19.071765,Lövölde tér,1077,F01044,48,3379,0,,True,"['BKK_4700', 'BKK_4780']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01045,TROLLEYBUS
BKK_F01043,BKK:BKK_F01043,47.505236,19.06903,Izabella utca / Király utca,1077,F01043,48,3377,0,,True,"['BKK_4700', 'BKK_4780']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01042,TROLLEYBUS
BKK_F01042,BKK:BKK_F01042,47.506099,19.069534,Izabella utca / Király utca,1068,F01042,-43,3375,0,,True,"['BKK_4730', 'BKK_4760', 'BKK_N4769']",TROLLEYBUS,"{'colors': ['E41F18', 'FF9900']}",BKK_CSF01042,TROLLEYBUS
BKK_F01041,BKK:BKK_F01041,47.505425,19.069083,Izabella utca / Király utca,1068,F01041,-131,3373,0,,True,"['BKK_4700', 'BKK_4780']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01042,TROLLEYBUS
BKK_F01040,BKK:BKK_F01040,47.505497,19.070171,Izabella utca / Király utca,1077,F01040,138,3371,0,,True,"['BKK_4730', 'BKK_4760']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01042,TROLLEYBUS
BKK_F01079,BKK:BKK_F01079,47.502197,19.058761,Opera,1061,F01079,-135,3449,0,,False,['BKK_5100'],M1,"{'colors': ['FFD800'], 'type': 'PRIORITY', 'image': 'stop-icon-M1'}",BKK_CSF01076,SUBWAY
BKK_F01078,BKK:BKK_F01078,47.502611,19.059671,Opera M,1066,F01078,46,3447,0,,True,"['BKK_1050', 'BKK_2100', 'BKK_2102', 'BKK_MUZ3', 'BKK_9340', 'BKK_9790', 'BKK_9791']",BUS,"{'colors': ['000000', '009EE3', 'EE7203']}",BKK_CSF01076,BUS
BKK_F01077,BKK:BKK_F01077,47.503169,19.060096,Opera M,1066,F01077,-136,3445,0,,True,"['BKK_1050', 'BKK_2100', 'BKK_2102', 'BKK_9340', 'BKK_9790', 'BKK_9791']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF01076,BUS
BKK_F01076,BKK:BKK_F01076,47.503402,19.060269,Opera M,1065,F01076,136,3443,0,,True,"['BKK_4700', 'BKK_4780']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01076,TROLLEYBUS
BKK_F01075,BKK:BKK_F01075,47.503158,19.060918,Opera M,1065,F01075,-43,3441,0,,True,"['BKK_4700', 'BKK_4780']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01076,TROLLEYBUS
BKK_F01068,BKK:BKK_F01068,47.510112,19.062341,Ferdinánd híd (Izabella utca),1064,F01068,-54,3427,0,,True,"['BKK_4730', 'BKK_4760']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01069,TROLLEYBUS
BKK_F01097,BKK:BKK_F01097,47.509823,19.070465,Kodály körönd M,1062,F01097,46,3485,0,,True,"['BKK_1050', 'BKK_2100', 'BKK_2102', 'BKK_9790', 'BKK_9791']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF01097,BUS
BKK_F01096,BKK:BKK_F01096,47.509261,19.069544,Kodály körönd,1062,F01096,45,3483,0,,False,['BKK_5100'],M1,"{'colors': ['FFD800'], 'type': 'PRIORITY', 'image': 'stop-icon-M1'}",BKK_CSF01097,SUBWAY
BKK_F01095,BKK:BKK_F01095,47.509175,19.069116,Kodály körönd,1063,F01095,-135,3481,0,,False,['BKK_5100'],M1,"{'colors': ['FFD800'], 'type': 'PRIORITY', 'image': 'stop-icon-M1'}",BKK_CSF01097,SUBWAY
BKK_F01094,BKK:BKK_F01094,47.509508,19.069576,Kodály körönd M,1062,F01094,-133,3479,0,,True,"['BKK_1050', 'BKK_2100', 'BKK_2102', 'BKK_9790', 'BKK_9791']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF01097,BUS
BKK_F01093,BKK:BKK_F01093,47.507238,19.066529,Vörösmarty utca,1064,F01093,45,3477,0,,False,['BKK_5100'],M1,"{'colors': ['FFD800'], 'type': 'PRIORITY', 'image': 'stop-icon-M1'}",BKK_CS007980,SUBWAY
BKK_F01092,BKK:BKK_F01092,47.507149,19.066118,Vörösmarty utca,1064,F01092,-135,3475,0,,False,['BKK_5100'],M1,"{'colors': ['FFD800'], 'type': 'PRIORITY', 'image': 'stop-icon-M1'}",BKK_CS007980,SUBWAY
BKK_F01091,BKK:BKK_F01091,47.507449,19.067716,Andrássy út (Vörösmarty utca M),1064,F01091,-43,3473,0,,True,"['BKK_4730', 'BKK_4760', 'BKK_N4769']",TROLLEYBUS,"{'colors': ['E41F18', 'FF9900']}",BKK_CSF01090,TROLLEYBUS
BKK_F01089,BKK:BKK_F01089,47.504158,19.061968,Oktogon M,1061,F01089,47,3469,0,,True,"['BKK_1050', 'BKK_2100', 'BKK_2102', 'BKK_MUZ3', 'BKK_9340', 'BKK_9790', 'BKK_9791']",BUS,"{'colors': ['000000', '009EE3', 'EE7203']}",BKK_CSF01083,BUS
BKK_F01088,BKK:BKK_F01088,47.504796,19.062525,Oktogon M,1061,F01088,,3467,0,,True,"['BKK_1050', 'BKK_2100', 'BKK_2102', 'BKK_9340', 'BKK_9790', 'BKK_9791']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF01083,BUS
BKK_F01087,BKK:BKK_F01087,47.504634,19.063946,Oktogon M,1066,F01087,142,3465,0,,True,"['BKK_VP06', 'BKK_9230']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF01083,BUS
BKK_F01086,BKK:BKK_F01086,47.505023,19.063233,Oktogon,1066,F01086,45,3463,0,,False,['BKK_5100'],M1,"{'colors': ['FFD800'], 'type': 'PRIORITY', 'image': 'stop-icon-M1'}",BKK_CSF01083,SUBWAY
BKK_F01085,BKK:BKK_F01085,47.504923,19.062823,Oktogon,1061,F01085,-132,3461,0,,False,['BKK_5100'],M1,"{'colors': ['FFD800'], 'type': 'PRIORITY', 'image': 'stop-icon-M1'}",BKK_CSF01083,SUBWAY
BKK_F01084,BKK:BKK_F01084,47.506334,19.061597,Aradi utca (Oktogon M),1066,F01084,136,3459,0,,True,"['BKK_VP06', 'BKK_9230', 'BKK_9340']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF01084,BUS
BKK_F01083,BKK:BKK_F01083,47.505947,19.062619,Oktogon M,1067,F01083,-39,3457,0,,True,"['BKK_VP06', 'BKK_9230', 'BKK_9340']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF01083,BUS
BKK_F01082,BKK:BKK_F01082,47.505939,19.062406,Oktogon M,1066,F01082,-44,3455,0,,True,"['BKK_3040', 'BKK_3060']",TRAM,{'colors': ['FFD800']},BKK_CSF01083,TRAM
BKK_F01081,BKK:BKK_F01081,47.505561,19.062871,Oktogon M,1066,F01081,141,3453,0,,True,"['BKK_3040', 'BKK_3060', 'BKK_N3020']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF01083,TRAM
BKK_F01080,BKK:BKK_F01080,47.502305,19.059161,Opera,1061,F01080,45,3451,0,,False,['BKK_5100'],M1,"{'colors': ['FFD800'], 'type': 'PRIORITY', 'image': 'stop-icon-M1'}",BKK_CSF01076,SUBWAY
BKK_F01090,BKK:BKK_F01090,47.508294,19.066363,Andrássy út (Vörösmarty utca M),1064,F01090,137,3471,0,,True,"['BKK_4730', 'BKK_4760']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01090,TROLLEYBUS
BKK_099343,BKK:BKK_099343,47.506003,19.049645,Kossuth Lajos tér M,1054,099343,-124,679367,0,,True,['BKK_0150'],BUS,{'colors': ['009EE3']},BKK_CS072858,BUS
BKK_F01039,BKK:BKK_F01039,47.502808,19.066042,Király utca / Erzsébet körút,1073,F01039,142,3369,0,,True,"['BKK_VP06', 'BKK_9230']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF01034,BUS
BKK_F01038,BKK:BKK_F01038,47.503033,19.066188,Király utca / Erzsébet körút,1073,F01038,-36,3367,0,,True,"['BKK_VP06', 'BKK_9230']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF01034,BUS
BKK_F01037,BKK:BKK_F01037,47.502781,19.066202,Király utca / Erzsébet körút,1073,F01037,144,3365,0,,True,"['BKK_3040', 'BKK_3060', 'BKK_N3020']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF01034,TRAM
BKK_F01036,BKK:BKK_F01036,47.503123,19.065419,Király utca / Erzsébet körút,1073,F01036,56,3363,0,,True,"['BKK_4700', 'BKK_4780']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01034,TROLLEYBUS
BKK_F01035,BKK:BKK_F01035,47.503249,19.06583,Király utca / Erzsébet körút,1073,F01035,-36,3361,0,,True,"['BKK_3040', 'BKK_3060']",TRAM,{'colors': ['FFD800']},BKK_CSF01034,TRAM
BKK_F01034,BKK:BKK_F01034,47.503573,19.06595,Király utca / Erzsébet körút,1068,F01034,-133,3359,0,,True,"['BKK_4700', 'BKK_4780']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01034,TROLLEYBUS
BKK_F01033,BKK:BKK_F01033,47.502152,19.062963,Akácfa utca,1061,F01033,-127,3357,0,,True,"['BKK_4700', 'BKK_4780']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01033,TROLLEYBUS
BKK_F01032,BKK:BKK_F01032,47.502054,19.062989,Akácfa utca,1072,F01032,55,3355,0,,True,"['BKK_4700', 'BKK_4780']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01033,TROLLEYBUS
BKK_F01030,BKK:BKK_F01030,47.509123,19.058664,Nyugati pályaudvar M (Podmaniczky utca),1067,F01030,48,3351,0,,True,"['BKK_4720', 'BKK_4760']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF00936,TROLLEYBUS
BKK_F01029,BKK:BKK_F01029,47.509806,19.057151,Nyugati pályaudvar M,1062,F01029,-28,3349,0,,True,"['BKK_VP06', 'BKK_0090', 'BKK_4730', 'BKK_9140', 'BKK_9141', 'BKK_9230', 'BKK_9312', 'BKK_9310', 'BKK_9340', 'BKK_9500', 'BKK_9501']",TROLLEYBUS-BUS,"{'colors': ['000000', '009EE3', 'E41F18']}",BKK_CSF00936,TROLLEYBUS
BKK_F01022,BKK:BKK_F01022,47.505148,19.052398,Hold utca (Belvárosi piac),1054,F01022,-8,3335,0,,True,['BKK_0150'],BUS,{'colors': ['009EE3']},BKK_CSF01022,BUS
BKK_F01021,BKK:BKK_F01021,47.502261,19.051986,Hercegprímás utca,1051,F01021,81,3333,0,,True,['BKK_0150'],BUS,{'colors': ['009EE3']},BKK_CSF01021,BUS
BKK_F01020,BKK:BKK_F01020,47.503142,19.048522,Széchenyi utca,1054,F01020,172,3331,0,,True,['BKK_0150'],BUS,{'colors': ['009EE3']},BKK_CSF01020,BUS
BKK_118346,BKK:BKK_118346,47.509276,19.058597,Nyugati pályaudvar M (Podmaniczky utca),1062,F01031,-133,717373,0,merged,True,"['BKK_4720', 'BKK_4730', 'BKK_4760']",TROLLEYBUS,{'colors': ['E41F18']},BKK_MERGED_F01031,TROLLEYBUS
BKK_011582,BKK:BKK_011582,47.501778,19.088408,Verseny utca,1087,011582,90,512647,0,,True,[],BUS,{'colors': ['777777']},BKK_CSF01151,BUS
BKK_072858,BKK:BKK_072858,47.507531,19.051097,Kossuth Lajos tér M (Alkotmány utca),1055,072858,-99,633159,0,,False,[],BUS,{'colors': ['777777']},BKK_CS072858,BUS
BKK_008238,BKK:BKK_008238,47.500543,19.04669,Széchenyi István tér,1051,008238,-104,508169,0,,True,"['BKK_0160', 'BKK_1050', 'BKK_1780', 'BKK_2100', 'BKK_2102', 'BKK_2160', 'BKK_9160', 'BKK_9900']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF00974,BUS
BKK_083392,BKK:BKK_083392,47.50579,19.064036,Oktogon M,1067,083392,-116,647481,0,,False,[],BUS,{'colors': ['777777']},BKK_CSF01083,BUS
BKK_083393,BKK:BKK_083393,47.505756,19.064228,Oktogon M,1067,083393,49,647483,0,,False,[],BUS,{'colors': ['777777']},BKK_CSF01083,BUS
BKK_048460,BKK:BKK_048460,47.50445,19.045129,Kossuth Lajos tér M (Széchenyi rakpart),1054,048460,,584293,0,,False,[],OTHER,{'colors': ['777777']},BKK_CS072858,
BKK_048505,BKK:BKK_048505,47.500687,19.054694,Szent István Bazilika,1051,048505,180,584381,0,,True,"['BKK_0090', 'BKK_4720', 'BKK_9140', 'BKK_9141', 'BKK_9310', 'BKK_9500', 'BKK_9501']",TROLLEYBUS-BUS,"{'colors': ['000000', '009EE3', 'E41F18']}",BKK_CS048505,TROLLEYBUS
BKK_048506,BKK:BKK_048506,47.500273,19.055025,Szent István Bazilika,1065,048506,-6,584383,0,,True,"['BKK_0090', 'BKK_4720', 'BKK_9140', 'BKK_9141', 'BKK_9310', 'BKK_9500', 'BKK_9501']",TROLLEYBUS-BUS,"{'colors': ['000000', '009EE3', 'E41F18']}",BKK_CS048505,TROLLEYBUS
BKK_062942,BKK:BKK_062942,47.501636,19.077828,Péterfy Sándor utca,1077,062942,-31,613367,0,,True,"['BKK_4730', 'BKK_4760', 'BKK_4790', 'BKK_N4769']",TROLLEYBUS,"{'colors': ['E41F18', 'FF9900']}",BKK_CS062942,TROLLEYBUS
BKK_009025,BKK:BKK_009025,47.505192,19.057853,Zichy Jenő utca,1065,009025,-45,509713,0,,True,"['BKK_4700', 'BKK_4780']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CS009026,TROLLEYBUS
BKK_009026,BKK:BKK_009026,47.505246,19.057588,Zichy Jenő utca,1065,009026,136,509715,0,,True,"['BKK_4700', 'BKK_4780']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CS009026,TROLLEYBUS
BKK_117920,BKK:BKK_117920,47.499352,19.087437,"Kerepesi út,MOL-töltőállomás",1087,117920,47,716521,0,,True,[],BUS,{'colors': ['777777']},BKK_CS117920,BUS
BKK_008782,BKK:BKK_008782,47.496844,19.069066,Blaha Lujza tér M,1072,008782,-114,509229,0,,True,['BKK_0075'],BUS,{'colors': ['009EE3']},BKK_CSF01116,BUS
BKK_056427,BKK:BKK_056427,47.497853,19.054189,Deák Ferenc tér M,1051,056427,-118,600333,0,,True,['BKK_1780'],BUS,{'colors': ['009EE3']},BKK_CS011732,BUS
BKK_009753,BKK:BKK_009753,47.495999,19.071283,Blaha Lujza tér M (Népszínház utca),1081,009753,-90,511097,0,,True,[],TRAM,{'colors': ['FFD800']},BKK_CSF01116,TRAM
BKK_009702,BKK:BKK_009702,47.492954,19.087179,Magdolna utca,1086,009702,144,511003,0,,True,[],BUS,{'colors': ['777777']},BKK_CS009702,BUS
BKK_009647,BKK:BKK_009647,47.491893,19.087286,Baross kocsiszín (Magdolna kapu),1086,009647,,510915,0,,True,['BKK_N3020'],TRAM,{'colors': ['FF9900']},BKK_CS009647,TRAM
BKK_083601,BKK:BKK_083601,47.490065,19.047301,Rudas Gyógyfürdő,1013,083601,-37,647899,0,,True,[],BUS,{'colors': ['777777']},BKK_CS072934,BUS
BKK_009675,BKK:BKK_009675,47.497665,19.041541,Clark Ádám tér,1013,009675,-19,510961,0,,True,"['BKK_3190', 'BKK_3410', 'BKK_N3190']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CS049785,TRAM
BKK_009676,BKK:BKK_009676,47.497359,19.041594,Clark Ádám tér,1013,009676,161,510963,0,,True,"['BKK_3190', 'BKK_3410', 'BKK_N3190']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CS049785,TRAM
BKK_072934,BKK:BKK_072934,47.49011,19.047195,Rudas Gyógyfürdő,1013,072934,-37,633305,0,,True,"['BKK_3170', 'BKK_3190', 'BKK_3410', 'BKK_3560', 'BKK_3561', 'BKK_N3180', 'BKK_N3190']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CS072934,TRAM
BKK_072935,BKK:BKK_072935,47.489824,19.047383,Rudas Gyógyfürdő,1013,072935,143,633307,0,,True,"['BKK_3170', 'BKK_3190', 'BKK_3410', 'BKK_3560', 'BKK_3561', 'BKK_N3180', 'BKK_N3190']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CS072934,TRAM
BKK_082622,BKK:BKK_082622,47.498114,19.034494,Tábor utca,1012,082622,140,645945,0,,True,"['BKK_0160', 'BKK_2160', 'BKK_9160']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CS082622,BUS
BKK_044301,BKK:BKK_044301,47.489477,19.090708,Orczy tér (Baross kocsiszín),1086,044301,96,570085,0,,True,['BKK_3281'],TRAM,{'colors': ['FFD800']},BKK_CSF01217,TRAM
BKK_008694,BKK:BKK_008694,47.486933,19.067178,Köztelek utca,1092,008694,127,509055,0,,True,"['BKK_0150', 'BKK_9140', 'BKK_9141', 'BKK_9340', 'BKK_9500', 'BKK_9501', 'BKK_9790', 'BKK_9791']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CS008694,BUS
BKK_044260,BKK:BKK_044260,47.488604,19.064073,Kálvin tér M (Szabó Ervin tér),1085,044260,-58,570003,0,,False,[],OTHER,{'colors': ['777777']},BKK_CS089515,
BKK_056227,BKK:BKK_056227,47.488903,19.061022,Kálvin tér,1092,056227,-127,599933,0,,True,['BKK_5400'],M4,"{'colors': ['4CA22F'], 'type': 'PRIORITY', 'image': 'stop-icon-M4'}",BKK_CS089515,SUBWAY
BKK_056226,BKK:BKK_056226,47.486169,19.058009,Fővám tér,1093,056226,26,599931,0,,True,['BKK_5400'],M4,"{'colors': ['4CA22F'], 'type': 'PRIORITY', 'image': 'stop-icon-M4'}",BKK_CSF00922,SUBWAY
BKK_056229,BKK:BKK_056229,47.492725,19.071361,Rákóczi tér,1085,056229,-102,599937,0,,True,['BKK_5400'],M4,"{'colors': ['4CA22F'], 'type': 'PRIORITY', 'image': 'stop-icon-M4'}",BKK_CSF01200,SUBWAY
BKK_056228,BKK:BKK_056228,47.489245,19.061938,Kálvin tér,1092,056228,53,599935,0,,True,['BKK_5400'],M4,"{'colors': ['4CA22F'], 'type': 'PRIORITY', 'image': 'stop-icon-M4'}",BKK_CS089515,SUBWAY
BKK_056225,BKK:BKK_056225,47.485792,19.057571,Fővám tér,1093,056225,-156,599929,0,,True,['BKK_5400'],M4,"{'colors': ['4CA22F'], 'type': 'PRIORITY', 'image': 'stop-icon-M4'}",BKK_CSF00922,SUBWAY
BKK_056230,BKK:BKK_056230,47.49276,19.072489,Rákóczi tér,1084,056230,78,599939,0,,True,['BKK_5400'],M4,"{'colors': ['4CA22F'], 'type': 'PRIORITY', 'image': 'stop-icon-M4'}",BKK_CSF01200,SUBWAY
BKK_056232,BKK:BKK_056232,47.496078,19.077707,II. János Pál pápa tér,1081,056232,24,599943,0,,True,['BKK_5400'],M4,"{'colors': ['4CA22F'], 'type': 'PRIORITY', 'image': 'stop-icon-M4'}",BKK_CS056232,SUBWAY
BKK_056231,BKK:BKK_056231,47.495593,19.077229,II. János Pál pápa tér,1081,056231,-158,599941,0,,True,['BKK_5400'],M4,"{'colors': ['4CA22F'], 'type': 'PRIORITY', 'image': 'stop-icon-M4'}",BKK_CS056232,SUBWAY
BKK_F00924,BKK:BKK_F00924,47.493105,19.050566,Petőfi tér,1052,F00924,164,3139,0,,True,['BKK_0150'],BUS,{'colors': ['009EE3']},BKK_CSF00924,BUS
BKK_F00923,BKK:BKK_F00923,47.486952,19.057611,Fővám tér M,1093,F00923,30,3137,0,,True,"['BKK_0150', 'BKK_4830', 'BKK_9340', 'BKK_9790', 'BKK_9791']",TROLLEYBUS-BUS,"{'colors': ['000000', '009EE3', 'E41F18']}",BKK_CSF00922,TROLLEYBUS
BKK_F00922,BKK:BKK_F00922,47.487186,19.05781,Fővám tér M,1093,F00922,51,3135,0,,True,"['BKK_3470', 'BKK_3480', 'BKK_3490', 'BKK_N3190']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF00922,TRAM
BKK_F00921,BKK:BKK_F00921,47.486916,19.05724,Fővám tér M,1093,F00921,-129,3133,0,,True,"['BKK_3470', 'BKK_3480', 'BKK_3490', 'BKK_N3190']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF00922,TRAM
BKK_F00920,BKK:BKK_F00920,47.487051,19.0572,Fővám tér M,1056,F00920,-129,3131,0,,False,[],BUS,{'colors': ['777777']},BKK_CSF00922,BUS
BKK_F00919,BKK:BKK_F00919,47.486862,19.056602,Fővám tér M,1056,F00919,141,3129,0,,True,"['BKK_3020', 'BKK_3022', 'BKK_3023', 'BKK_3230', 'BKK_N3020']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF00922,TRAM
BKK_F00918,BKK:BKK_F00918,47.486754,19.056841,Fővám tér M,1093,F00918,-38,3127,0,,True,"['BKK_3020', 'BKK_3022', 'BKK_3023', 'BKK_3230', 'BKK_N3020']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF00922,TRAM
BKK_F00947,BKK:BKK_F00947,47.496855,19.056976,Deák Ferenc tér M,1075,F00947,-63,3185,0,,True,[],BUS,{'colors': ['777777']},BKK_CS011732,BUS
BKK_F00946,BKK:BKK_F00946,47.497089,19.05541,Deák Ferenc tér M,1052,F00946,132,3183,0,,True,"['BKK_0090', 'BKK_4720', 'BKK_N1090']",TROLLEYBUS-BUS,"{'colors': ['009EE3', 'FF9900', 'E41F18']}",BKK_CS011732,TROLLEYBUS
BKK_F00944,BKK:BKK_F00944,47.499895,19.055596,Bajcsy-Zsilinszky út M,1061,F00944,26,3179,0,,True,"['BKK_1050', 'BKK_2100', 'BKK_2102', 'BKK_MUZ3', 'BKK_9340', 'BKK_9790', 'BKK_9791']",BUS,"{'colors': ['000000', '009EE3', 'EE7203']}",BKK_CSF00945,BUS
BKK_F00963,BKK:BKK_F00963,47.497728,19.054142,Deák Ferenc tér,1051,F00963,70,3217,0,,False,['BKK_5100'],M1,"{'colors': ['FFD800'], 'type': 'PRIORITY', 'image': 'stop-icon-M1'}",BKK_CS011732,SUBWAY
BKK_F00962,BKK:BKK_F00962,47.49772,19.05367,Deák Ferenc tér,1051,F00962,-102,3215,0,,False,['BKK_5100'],M1,"{'colors': ['FFD800'], 'type': 'PRIORITY', 'image': 'stop-icon-M1'}",BKK_CS011732,SUBWAY
BKK_F00961,BKK:BKK_F00961,47.497593,19.053857,Deák Ferenc tér,1051,F00961,165,3213,0,,False,['BKK_5200'],M2,"{'colors': ['E41F18'], 'type': 'PRIORITY', 'image': 'stop-icon-M2'}",BKK_CS011732,SUBWAY
BKK_F00960,BKK:BKK_F00960,47.498843,19.053605,Deák Ferenc tér,1051,F00960,-13,3211,0,,False,['BKK_5200'],M2,"{'colors': ['E41F18'], 'type': 'PRIORITY', 'image': 'stop-icon-M2'}",BKK_CS011732,SUBWAY
BKK_F00967,BKK:BKK_F00967,47.495614,19.048322,Vigadó tér,1051,F00967,159,3225,0,,True,"['BKK_3020', 'BKK_3022', 'BKK_3023', 'BKK_3230', 'BKK_N3020']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF00967,TRAM
BKK_F00966,BKK:BKK_F00966,47.495569,19.048402,Vigadó tér,1051,F00966,-21,3223,0,,True,"['BKK_3020', 'BKK_3022', 'BKK_3023', 'BKK_3230', 'BKK_N3020']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF00967,TRAM
BKK_F00965,BKK:BKK_F00965,47.496737,19.050593,Vörösmarty tér,1051,F00965,57,3221,0,,False,['BKK_5100'],M1,"{'colors': ['FFD800'], 'type': 'PRIORITY', 'image': 'stop-icon-M1'}",BKK_CSF00965,SUBWAY
BKK_F00964,BKK:BKK_F00964,47.496671,19.050193,Vörösmarty tér,1051,F00964,-124,3219,0,,False,[],M1,"{'colors': ['FFD800'], 'type': 'PRIORITY', 'image': 'stop-icon-M1'}",BKK_CSF00965,SUBWAY
BKK_F00952,BKK:BKK_F00952,47.492808,19.056091,Ferenciek tere,1053,F00952,-32,3195,0,,True,['BKK_5300'],M3,"{'colors': ['005CA5'], 'type': 'PRIORITY', 'image': 'stop-icon-M3'}",BKK_CSF00983,SUBWAY
